AbnormalResources,AntiDebug,BrowserReferences,CompanyName,CryptoUsed,DomainNames,Dropper,FileSize,Filename,HidingImports,IllegitimatePrograms,MalwareFunctions,MalwareType,MatchingCompiler,Overlay,PEiDSignature,Packed,PossibleCompilersCount,UndesirableBehavior,WindowsNativeAPI
False,False,False,unknown,False,False,False,86248,9b6742329aa14739e9bf9987bb084875253a73e8864abf2a4067524f71f037d7,True,False,False,worm,unknown,True,True,True,0,False,False
False,False,False,unknown,False,True,False,32768,9b60a8b39e752d04fd1bcdb5acd7689440267d9e326e9aff3dcc2e19a6280291,False,False,False,fjoiner,unknown,False,False,False,3,True,False
False,False,False,unknown,False,False,False,28736,855f2b47cdbba298dd66a71a56523f3e3fd90c9b0d6b9fa7bb6bcaaeeaea3e0a,False,True,False,rootkit,unknown,False,False,True,0,False,True
False,False,False,unknown,False,False,True,199168,9a343c90c07c74005490683957a9cf93648172e4f364c4af9415c8efca4fefb1,True,False,False,aupd,unknown,False,False,True,3,False,False
True,False,False,unknown,False,False,False,195072,9b4e456be0e9e06f6eb4f0f3447b81bbb03590f688a3575a8845425d5d86fcbf,True,True,False,buzus,unknown,False,False,True,0,False,False
False,False,False,unknown,False,False,False,253441,9b4c77f870e8f71da8c1fd2f47869588e6fa0e6ffd1133648c2fca8f9a19fca6,True,True,False,hupigon,unknown,False,True,True,0,True,False
False,True,False,unknown,False,False,False,52480,9b446ee57e85dd10a2b993842f90d9a3ac6aaa6e2a3bc2656418fd19c0b3b1f5,False,True,False,farfli,unknown,False,False,True,0,False,True
False,False,False,unknown,False,False,False,19552,9e242f1bc6022c17ba66427ae045b5a1eb041a5d9c7744172f16c834328f9c91,False,True,False,genlot,unknown,False,False,True,2,False,True
False,False,False,unknown,False,False,False,29024,8a23a65edc7e70ee1f57ac16394ba601a80ed3911ac8f7a898bbd8a6cfbb2e24,False,True,False,koutodoor,Microsoft Visual C++,False,False,True,1,False,True
False,True,False,unknown,False,False,False,21216,8a29e8e7bd9e09c76f240c9d92db993c21650b92c3eacb0525027fe43f8321f2,False,True,False,farfli,unknown,False,False,True,0,True,True
False,True,False,unknown,False,False,False,47616,92466c03a85185a5de130014f85186ca73792981175dcb942a0e1574718779cb,False,True,False,farfli,unknown,False,False,True,0,False,True
False,False,False,unknown,False,False,False,28384,9386d891acd25f4d09495c1ec8b8f56461e7d6c52973bfb94e5e0424f6813ccd,False,True,False,rootkit,unknown,False,False,True,0,False,True
False,False,False,Microsoft,False,True,False,446541,938a57138f5ba3e3a5dd0d998d46f3dbbf6169ca799146881feb0abf831e5eb2,False,False,False,swisyn,unknown,True,True,True,2,False,False
False,True,False,unknown,False,False,False,24192,93880b64bcc2c0e4ca850808e4d516d3ac50a43d83bd46824b762a95994ead85,False,True,False,cinmus,Microsoft Visual C++,False,False,True,1,False,True
False,False,False,unknown,False,False,False,28672,801173fb185dbb9c78663d38984ec0adfc1da681fc91d5ce25ae908e9ad9741f,False,True,False,rootkit,unknown,False,False,True,0,False,True
False,False,False,unknown,False,False,False,173252,8018ad0959c7b6cedda69dcc422629d645126cbcb8a3795cc4dc24a9cd98699d,False,True,False,rootkit,Microsoft Visual C++,True,False,True,1,False,True
False,False,False,unknown,False,False,True,69632,962f0422200acd1b39cd419eca3831920424cd6b0f6e2c4662fdfe334f6786db,False,False,False,onlinegames,unknown,False,True,True,4,True,False
False,False,False,ssss,False,False,False,54653,962dd687f003731fda5a637a168a0c6001ee01489f4515472d2820fddc57957e,True,True,False,vbinject,unknown,True,True,True,0,False,False
True,False,False,Microsoft,False,True,False,446548,96263633dca56ec96ef472e361ce8d4d0f41d2e534ee4a545bdb86a9e41b8aad,False,False,False,swisyn,unknown,True,True,True,2,False,False
False,False,False,unknown,False,False,False,28960,90883f1d4adfd2e98fe5030629fff9bbff4d08175644adf9680503771bede6b7,False,True,False,rootkit,Microsoft Visual C++,False,False,True,1,False,True
False,False,False,unknown,False,False,False,26328,90851187e9dde4dcbf8477eded94196895956cb4b3f7846bd940c52de0c37dc9,True,False,False,dialer,unknown,False,True,True,0,False,False
False,False,False,unknown,False,False,False,237056,90802583ebeb322eb978ca0daae9b2e2442fcc170f831d9cc624c4c0a5e2e963,False,False,False,bancos,unknown,True,False,True,0,False,False
False,False,False,unknown,False,False,False,3806370,9d322b95c7df5fc82ae98305d8ba3fad1e7e5309faea51e53b274b3ccdf25e26,True,False,False,baidusearch,unknown,True,False,False,0,False,False
False,True,True,QQ:251686688,True,True,False,6729728,9d3ee62a82b22f627362c20624f20ddc7a97df9637cf491fb32f895e1f11068a,True,False,True,blackhole,unknown,False,True,False,5,True,False
False,True,False,unknown,False,False,False,26432,a366f6b36957710a2d6bbd6ed774a76511bfef63d85c58560552a535e797afbf,False,True,False,farfli,unknown,False,False,True,0,False,True
False,True,False,unknown,False,False,False,28128,a36bcd72f44b79db5b5f72e5d2e04233173479d8ce0e724a027f4c1b4556c67c,False,True,False,farfli,unknown,False,False,True,0,True,True
False,False,True,unknown,False,False,False,231076,a40cd6070ee0fa12b5b4319ff3386271b45c483719d4b57c0fc2a9b018a92896,False,True,False,adware,Microsoft Visual C++,True,False,True,1,True,True
False,True,False,unknown,False,False,False,19136,a40064403549edc9cc5b770dbb36df44e3ddb06ebbe8e990bb61d8c5894737cb,False,True,False,rootkit,unknown,False,False,True,0,True,True
False,False,False,unknown,False,False,False,307712,8e9c4c2d7d3fb5dcf3f72c683c0fa78ac140c87eb3f27f3a9b3745a7f4ab53bc,True,False,False,lurka,Microsoft Visual C# v7.0 / Basic .NET,False,True,True,1,True,False
False,True,False,unknown,False,False,False,48032,8e98df89d87ccdbac7830ae309eb4d7eac40547d9038f60da9c0e1cd04d63870,False,True,False,farfli,unknown,False,False,True,0,False,True
False,True,False,unknown,False,False,False,51168,84c74582f953a582933825d16ec80fad51f97223cc8bb8ab4e6c178daa341249,False,True,False,farfli,unknown,False,False,True,0,False,True
False,False,False,unknown,False,False,False,215940,84c9f00dc250ebde660521ecffdc45ae8282181d2ee64bece206c5d3cf9f9df1,False,True,False,cinmus,Microsoft Visual C++,True,True,True,1,True,True
False,False,False,Microsoft,False,True,False,211801,84c4464d9e781a0073b707ceaf0a619f1b4aee4a9425e40e1ee8a4ec521307f1,False,False,False,mofksys,unknown,True,True,False,2,False,False
False,False,False,unknown,False,False,False,28672,a189167bb6e474812a427addfe89c8e4c092aeaf468633abb605615a511312d8,False,True,False,koutodoor,Microsoft Visual C++,False,False,True,1,False,True
False,False,False,unknown,False,False,False,349184,a18fc9dc2c88c6f375192749dcc0d33075f17b3bd8f1b11708610c80108bb730,False,False,False,personalsheild,unknown,False,False,False,0,False,False
False,True,False,unknown,False,False,False,28512,8f9547a67af0073b378de7014ad7107fed769f34c01106cc1d08104a1e0c2933,False,True,False,obfuscated,Microsoft Visual C++,False,False,True,1,False,True
False,False,False,unknown,False,False,False,29088,8f9cebcae85b4158a8f1e46eb4a480bfd9bc21410fa7a4f31314a91ea9eed330,False,True,False,rootkit,Microsoft Visual C++,False,False,True,1,False,True
False,False,False,unknown,False,False,False,107932,8f9f8b5c07d67fa434c4992d161099f04a8b06f65ed7759e76419e49638e129a,False,False,False,onlinegames,unknown,False,True,True,0,False,False
False,False,False,unknown,False,False,False,29088,821a528b0462aa1fcf366d02f48c606f263a1ee58b116b23970fc7759c44d6fe,False,True,False,koutodoor,Microsoft Visual C++,False,False,True,1,False,True
False,True,False,unknown,False,False,False,49024,8218bb1291ba8dc38a0ae3b1c442f331f8d7ed8c83f38be895a5138804e05d5b,False,True,False,farfli,unknown,False,False,True,0,False,True
False,True,False,unknown,False,False,False,27200,8214dd99c969b21c63d822ff80e4aeda686b57020fb86f951441c590ca16a726,False,True,False,farfli,unknown,False,False,True,0,True,True
False,False,False,unknown,False,False,False,53248,82114b69a079a92828074d534580b19e7f4b6bdab2e4d8e0f071e6f762b7b067,False,False,False,worm,unknown,False,False,False,2,False,False
False,False,False,unknown,False,True,False,80226,8499f3c8057b00cdd1883e24b63280027c79621e3de03ea298c7c76c998e3c14,False,False,False,worm,unknown,False,False,True,0,False,False
False,False,False,unknown,False,False,False,207872,849988ee78d6c76cfb017e8229c36b218c2d8bbefa42b40f77a065f6fa61d5e5,False,False,False,bancos,unknown,True,False,True,0,False,False
False,True,False,unknown,False,False,False,22720,807727e241a9a9299bdc5b40b4a5c43180d4c179ed15990745e2df18a5dfc0c5,False,True,False,farfli,unknown,False,False,True,0,True,True
False,True,False,unknown,False,False,False,12288,81bb7a8c7af7fd968de39a04b89aa1b872ca5a2249b186cfb080671a4c23d50d,False,True,False,rootkit,Microsoft Visual C++ 6.0 - 8.0,False,False,True,1,True,True
False,False,False,unknown,False,False,False,316434,81b9f852a09b52e028b7d4b0d651552cfc77c1fcfeaaa61044035447a05ebe03,True,False,False,adware,unknown,True,True,True,0,False,False
False,False,False,unknown,False,False,False,109056,81b36251d081ea5db283a31742f9b7e9302d40760bf11df4e1375add2a534ce3,False,False,False,bancos,unknown,True,False,True,0,False,False
False,True,False,unknown,False,False,False,47456,94508be7d3a44721c25a591bc910bffd60f9062433d52d6688fbe890495ceb60,False,True,False,farfli,unknown,False,False,True,0,False,True
False,False,False,unknown,False,False,False,29120,945659b9ccbaa896fae21a8690b7738767363ab34d5a87e94a69c1c247a1f17e,False,True,False,rootkit,Microsoft Visual C++,False,False,True,1,False,True
False,False,False,unknown,False,False,False,156672,911fcdd8bf4bba23ab1a67a619b4df19e50034ec967b6108d0f97bb9623da80e,False,False,False,bancos,unknown,True,False,True,0,False,False
False,True,False,unknown,False,False,False,46976,9112efa53ff81058b23a47417911864bb66e157b80fcd05d086e7e283b7fbddf,False,True,False,farfli,unknown,False,False,True,0,False,True
True,False,False,unknown,False,False,False,215552,a06c584d3ce52fb499c004032f3ce31cdc015f62db04cf4d52ed62fe0ffc229b,True,True,False,gamevance,unknown,False,False,True,0,False,False
False,False,False,性吧,False,False,False,3244544,9f0cddcd4de4c5456694a85b73048b6ecc6e2385983cc357217d0c4fabf557d8,False,False,False,adload,unknown,True,True,True,0,False,False
False,True,False,unknown,False,False,False,21632,827fc043671f62ebe1ec478eea0850acc89d8ec302bfb3a64cdb37b85956d409,False,True,False,farfli,unknown,False,False,True,0,True,True
False,False,False,unknown,False,False,False,413696,8488ebd302c25f3cb4c1ace327c43b15a460c50b02f05921771b24d4fc05b1ba,True,True,False,dlgj,unknown,True,True,True,3,False,False
False,True,False,unknown,False,False,False,28352,88fdf44f31a1e1278556e9fa3fab9d6e84a6e3121dd8b7199f68573fc655d4fc,False,True,False,rtkdl,Microsoft Visual C++,False,False,True,1,False,True
False,True,False,unknown,False,False,False,49824,88f3ac25076172eeeb4faed20ba0a9382aae1490eae45a17f78dc5cc55d71e71,False,True,False,farfli,unknown,False,False,True,0,False,True
False,True,False,unknown,False,False,False,49184,96d241dffb817509e170bc8bcbb98d22187b4b8e5285992b55d02bec3f42ee19,False,True,False,farfli,unknown,False,False,True,0,False,True
False,True,False,unknown,False,False,False,47456,8e2a2d31c31e0d5fa9c4fc714754ae27654593bf3d5bd3d01f1e5e0d43fb880b,False,True,False,farfli,unknown,False,False,True,0,False,True
False,True,False,unknown,False,False,False,17664,8e2c1add8392e299a504670c6884b05da42f512d4e26d257878f036260c3dc59,False,True,False,rootkit,unknown,False,False,True,0,True,True
False,False,False,unknown,False,False,False,28512,8e2758b77124dcc024489eb6bc1f9e24246bdf596f464cc8e18f6ec389bf7f5f,False,True,False,rootkit,unknown,False,False,True,0,False,True
False,True,False,unknown,False,False,False,22720,8e5416e1c07817941fc70fa01f77486bda6baaea17123b871599c6ce6711a31e,False,True,False,hmir,unknown,False,False,True,0,True,True
False,False,False,unknown,False,False,False,36800,a4ed2a8bdd34a8baf6a9963442a5cbe349b8ba2867afe5ce0bfbf938d1c85273,False,False,False,nulprot,unknown,False,False,True,0,False,False
False,False,False,unknown,False,False,False,28736,a66eb15ad1b28cab5ffa364a1fead98159f1100fdd19aff3eb4287fbf083bb7a,False,True,False,rootkit,unknown,False,False,True,0,False,True
False,True,False,unknown,False,False,False,25472,a66635521652aeaec2936e0c03e9fc689a01057a6114bb87e8cca07c3a1f75c1,False,True,False,cinmus,Microsoft Visual C++,False,False,True,1,False,True
False,False,False,unknown,False,False,False,1102970,997cb8f9219cd956645469c9a2f72ee6235e216f5aaa2d930b0dd30855d4ead1,True,False,False,adware,unknown,True,False,False,0,False,False
False,False,False,unknown,False,False,False,407552,99750d2a33fa8e719f237898f4b9df199dd80f896251fd1270002d8cc10ba18c,False,False,False,bancos,unknown,True,False,True,0,False,False
False,False,False,unknown,False,False,False,28384,997e4f643aa897b923ccf730024425574260928798c7cff650bbd8651f99fc2b,False,True,False,koutodoor,unknown,False,False,True,0,False,True
False,True,False,unknown,False,False,False,25728,922304723a87b5eb6870838f21b9ac393c2576aed7a412a5de5e4945bc0df929,False,True,False,farfli,unknown,False,False,True,0,True,True
False,True,False,unknown,False,False,False,47072,9226d3d9a14ecf79cf8a7f2db67ed4a171a2dd8fcd560902c6174ebd6f43561d,False,True,False,farfli,unknown,False,False,True,0,False,True
False,True,False,unknown,False,False,False,48288,922cb9f96c5312dd8c13df2f5a115ef516da0547414a2067da203646dd93153c,False,True,False,farfli,unknown,False,False,True,0,False,True
False,False,False,unknown,False,False,False,18112,922da539ed8b1f09ca76a3d0dad53c229310a7354324d7f7a7a9ce3acf53b639,False,True,False,rootkit,unknown,False,False,True,2,False,True
False,False,False,unknown,False,False,False,409600,9b51b9e90925c70ee6f9bdc67c6084fd28e9c3528a1dc7eae4752cc606804410,True,True,False,kryptik,unknown,True,True,True,3,False,False
False,False,False,unknown,False,False,False,28352,9b50093c122afe65b650d69a216b1a718ba5c2b73bc58092f4de9ae6f6d290bc,False,True,False,koutodoor,unknown,False,False,True,0,False,True
False,False,False,Copyright ? 2006-2009 Allrights Reseved.,False,False,False,305674,8a1699adf6189da3dbae715822a65c0b2ada055521905046564f1fa57a5a8f2b,True,True,False,startpage,unknown,True,True,True,0,False,False
False,False,False,unknown,False,False,False,86932,8a16c62233f10ee3696e23031665953e08a1aea48c52761f164d63731e38773b,True,False,False,worm,unknown,True,True,True,0,False,False
False,False,False,unknown,False,True,False,221047,90bb1d3534f5f40bbc26b8c8e836dd7418f5af93c67d9d38382dc0e8d0957aec,False,False,False,mofksys,Microsoft Visual Basic v5.0 - v6.0,True,False,False,1,False,False
False,True,False,unknown,False,False,False,203396,8711ce95d3533ac80fe82800e682f5b26823979444535f60be01e3c72dfc4dda,False,True,False,cinmus,Microsoft Visual C++,True,False,True,1,True,True
False,False,False,unknown,False,True,False,465037,8716d9ab7dba3c1c58b8a52d13b5a588e6cf4e47625f0e1c123a0375af767d95,False,False,False,fjoiner,unknown,True,False,False,3,True,False
False,False,False,unknown,False,False,False,58528,871df062ff6bf19f148d02a03586ee1cb58bf3ee4aaaef0283ffcc6c8d11bfb6,False,False,False,rootkit,unknown,False,False,True,0,False,False
False,False,False,unknown,False,False,False,28736,87161e5181a80d2a43bb2a84e9cc6f3a3b0344292e164277902680313b046795,False,True,False,rootkit,unknown,False,False,True,0,False,True
False,False,False,unknown,False,False,False,28736,947c278850643678dc96a0bf7ba4905202d649ec1839d91931fb18194600e507,False,True,False,rootkit,Microsoft Visual C++,False,False,True,1,False,True
False,False,False,unknown,False,False,False,389120,8e4adf59c3d2eaa26a763b1c1df797dee8267a3163a23184030522a4567ecf6d,True,True,False,dlgj,unknown,True,True,True,3,False,False
False,True,False,unknown,False,False,False,29696,8e47a6f9c49d3a701003409fe4e380be750dd235a16c76766c7048c326881338,False,True,False,rtkdl,Microsoft Visual C++,False,False,True,1,False,True
False,True,False,unknown,False,False,False,22848,8e47ba0e7ccf2813f1e6646fa3dcb1116e701168c45545868149e21e44802aaa,False,True,False,farfli,unknown,False,False,True,0,True,True
True,False,False,unknown,False,False,False,118784,8e4b8e6c0d86a5d79d614f32480504d0e0efe986232ded4c4dcf25ed9d71c356,True,False,False,brsecmon,unknown,False,False,True,0,False,False
False,False,False,unknown,False,False,False,29152,952f90990d49e57c76b2bc5639b7c85ee369b410158fe0a211d34d3ef1e446e3,False,True,False,rootkit,Microsoft Visual C++,False,False,True,1,False,True
False,True,False,unknown,False,False,False,22400,9529800a5bf2e11a3d1d68fdca05575502b8f6e47d77d19a6bdb450766fc24fa,False,True,False,farfli,unknown,False,False,True,0,True,True
False,False,False,unknown,False,False,False,28576,95237fbe9fc1b7417f2c2d62ea28bc71dd4f7622795620c6e83b68a9d826608b,False,True,False,rootkit,unknown,False,False,True,0,False,True
False,True,False,unknown,False,False,False,26144,952807be1cb2d3de9baebbe5837c8c8176f60852ec8d7af19ab9c1c8c04f5783,False,True,False,farfli,unknown,False,False,True,0,True,True
False,False,False,Piriform Ltd,False,True,False,850032,8410f8f26651312340569200af21274d59b2d2781fa4ce612ed188d926ab3b6a,False,False,False,barys,unknown,True,False,False,3,True,False
False,False,False,unknown,False,False,False,20686,8412829d9018ca7cec92565e7c92e12ab9dd59549164c656e143c81836202d54,True,False,False,virtool,unknown,True,False,False,0,False,False
False,True,False,unknown,False,False,False,24256,a58b32a99760194279436b03093e3397b91d75f11da3f5819c3c027167989718,False,True,False,farfli,unknown,False,False,True,0,True,True
False,False,False,unknown,False,False,False,417280,a1cf068aabca091e7d5459c2cbe126d305544207fd47ad0da4493a0221e10d0f,False,False,False,bancos,unknown,True,False,True,0,False,False
False,False,False,unknown,False,False,False,28768,8f30efa05003f727f9df0ceeb0d26fa5236e5b9e2a4f1bb77b945a9efe3615d3,False,True,False,rootkit,unknown,False,False,True,0,False,True
